Device,Humidity,Temperature,Experiment,time,Pi
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:44:43.956023000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:45:18.181227000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,43,1,2018-03-26 18:45:30.526412000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:46:00.206281000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,43,1,2018-03-26 18:46:32.020674000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:46:56.846857000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:06.045701000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:12.718759000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:18.959393000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:27.727686000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:36.489543000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:43.119694000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:51.896984000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:47:58.124354000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:48:05.246481000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:48:14.445660000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:48:21.119476000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:48:27.758173000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:48:36.925521000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',15,42,1,2018-03-26 18:48:43.596569000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:48:50.237130000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:01.937204000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:06.078057000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:12.718820000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:19.357080000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:31.058191000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:35.199385000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:41.837338000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:49:48.476090000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:00.177679000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:09.999241000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:16.637406000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:25.807366000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:33.326389000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:39.997039000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:46.637170000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:50:55.816002000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:05.006263000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:14.206139000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:20.879428000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:30.046829000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:36.719257000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:45.885745000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:51:52.524086000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:04.253156000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:13.406559000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:17.518150000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:24.158426000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:30.798483000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:42.491587000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:52:51.243016000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:00.449095000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:04.558761000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:11.199464000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:17.838084000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:24.478632000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:31.118689000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:40.285876000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:52.010752000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:53:58.557348000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:07.325249000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:16.091510000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:27.771884000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:34.399280000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:43.166313000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:49.404753000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:54:52.957793000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:55:02.126755000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:55:11.325086000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:55:20.525548000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:55:29.727140000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:55:38.926602000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:55:48.125042999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:55:57.327195000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:56:09.058034000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:56:18.252923999,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:56:25.483208000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:56:29.038522000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:56:38.206093000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:56:47.406184000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:56:56.610917000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:57:00.718381000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:57:09.882893000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:57:16.558540000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:57:25.723613000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:57:32.398115000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:57:39.038242000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:57:48.203954000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:57:54.878056000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:58:01.518131000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,41,1,2018-03-26 18:58:07.757096000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:58:13.997951000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:58:22.761585000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:58:31.965224000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 18:58:38.638438000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,41,1,2018-03-26 18:58:47.803996000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:58:54.477393000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:59:06.183139000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:59:15.402951000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:59:22.077076000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:59:33.776700000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,41,1,2018-03-26 18:59:38.477814000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:59:45.118262000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 18:59:51.357845000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:02.650286000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:09.277220000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:15.517227000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:21.758257000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',17,42,1,2018-03-26 19:00:27.996242000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:34.237089000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:40.478399000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:49.244902000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:00:58.446992000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:07.646295000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:14.318429000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:20.956498000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:27.599363000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,41,1,2018-03-26 19:01:34.237858000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:45.944393000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:52.637368000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:01:59.277228000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:08.445395000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:15.118596000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:21.759159000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:27.096195000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:31.901322000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:36.662210000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:41.413724000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:02:46.272564000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:03:01.127939000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:03:06.823980000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:03:14.118680000,pi4
 'gnfuv-temp-exp1-55d487b85b-vbs8k',16,42,1,2018-03-26 19:03:18.840518000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',59,20,1,2018-03-26 16:27:27.938131000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',58,21,1,2018-03-26 16:27:32.676254000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,21,1,2018-03-26 16:27:39.938705000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,21,1,2018-03-26 16:27:47.217087000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,21,1,2018-03-26 16:27:51.977707000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,21,1,2018-03-26 16:27:56.739325000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,21,1,2018-03-26 16:28:01.502179999,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,21,1,2018-03-26 16:28:06.321927000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,21,1,2018-03-26 16:28:11.780018000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,21,1,2018-03-26 16:28:19.151873000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',58,22,1,2018-03-26 16:28:23.913439000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:28:28.701921000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:28:33.446642000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:28:38.742744000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:28:43.504529000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:28:48.264691000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:28:55.515964000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:29:00.290831000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:29:05.047075000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:29:09.804344000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,22,1,2018-03-26 16:29:14.615776000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:29:19.531309999,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:29:24.315981000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,22,1,2018-03-26 16:29:29.070220000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',57,22,1,2018-03-26 16:29:38.856707000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,22,1,2018-03-26 16:29:43.638562000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,22,1,2018-03-26 16:29:50.916952000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,22,1,2018-03-26 16:29:58.212337000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,22,1,2018-03-26 16:30:03.228185000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,23,1,2018-03-26 16:30:08.033979000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',56,23,1,2018-03-26 16:30:12.803351000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',55,23,1,2018-03-26 16:30:20.106707000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',55,23,1,2018-03-26 16:30:29.907729000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',55,23,1,2018-03-26 16:30:34.647716000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',55,23,1,2018-03-26 16:30:39.473603000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',55,23,1,2018-03-26 16:30:44.481448000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',55,23,1,2018-03-26 16:30:49.234826000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',54,23,1,2018-03-26 16:30:53.961812000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',54,23,1,2018-03-26 16:30:58.724709000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',54,23,1,2018-03-26 16:31:07.406107000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',54,23,1,2018-03-26 16:31:12.183647000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',54,23,1,2018-03-26 16:31:16.919005000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,23,1,2018-03-26 16:31:21.667194000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,23,1,2018-03-26 16:31:26.401834000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,24,1,2018-03-26 16:31:38.967523000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,24,1,2018-03-26 16:31:43.746670000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,24,1,2018-03-26 16:31:48.497752000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,24,1,2018-03-26 16:31:53.257504999,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',53,24,1,2018-03-26 16:31:58.076960000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',52,24,1,2018-03-26 16:32:03.264431000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',52,24,1,2018-03-26 16:32:08.500580000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',52,24,1,2018-03-26 16:32:14.303907000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',52,24,1,2018-03-26 16:32:23.463150000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',52,24,1,2018-03-26 16:32:34.194237000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',52,24,1,2018-03-26 16:32:44.203068000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:32:55.115570000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:33:03.240243000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:33:14.219198000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:33:21.033919000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:33:26.648875000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:33:40.929917000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,24,1,2018-03-26 16:33:45.729801000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,24,1,2018-03-26 16:33:50.632573000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,24,1,2018-03-26 16:33:57.090381000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',51,25,1,2018-03-26 16:34:03.599831000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:14.014886000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:22.181009000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:29.813527000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:37.166139000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:44.448089000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:49.173366000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:34:58.938377000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:35:03.739685000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:35:09.364708000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:35:17.254492000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:35:22.103562000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:35:37.867258000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:35:45.216968000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,25,1,2018-03-26 16:35:50.015048000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:35:54.800273000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:35:59.560093000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:36:04.351875000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:36:09.805545000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:36:21.131473000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:36:30.743331000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:36:41.559473000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,26,1,2018-03-26 16:36:54.132266000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:36:59.806375000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:37:05.501320000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:37:11.291679000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:37:18.853186000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:37:30.167194000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,26,1,2018-03-26 16:37:35.656560000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,25,1,2018-03-26 16:37:45.440654000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',50,26,1,2018-03-26 16:37:52.785221000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,25,1,2018-03-26 16:37:57.570397000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:02.367959000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:07.589319000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:14.857908000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:19.595642000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:26.883307000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:34.152900000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:38.918496000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:46.191647000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:50.927927000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:38:55.634579000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:39:00.397271000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:39:05.122298000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',49,26,1,2018-03-26 16:39:09.853409000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:39:14.621487000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:39:19.512112000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:39:32.029791000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:39:39.264079000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:39:48.995376000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:39:58.310536000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,26,1,2018-03-26 16:40:03.113268000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,27,1,2018-03-26 16:40:15.868240000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,27,1,2018-03-26 16:40:24.716409000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,27,1,2018-03-26 16:40:29.976353000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',48,27,1,2018-03-26 16:40:34.785737000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:40:39.544217000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:40:44.532344000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:40:49.301683000,pi4
